-28261.3;66.697;-1;
-28093.4;66.4986;-1;
-27926.1;66.3002;-1;
-27759.2;66.1019;-1;
-27592.8;65.9035;-1;
-27427;65.7051;-1;
-27261.6;65.5067;-1;
-27096.7;65.3084;-1;
-26932.4;65.11;-1;
-26768.5;64.9116;-1;
-26605.2;64.7133;-1;
-26442.3;64.5149;-1;
-26279.9;64.3165;-1;
-26118.1;64.1181;-1;
-25956.7;63.9198;-1;
-25795.9;63.7214;-1;
-25635.5;63.523;-1;
-25475.6;63.3247;-1;
-25316.3;63.1263;-1;
-25157.4;62.9279;-1;
-24999.1;62.7295;-1;
-24841.2;62.5312;-1;
-24683.8;62.3328;-1;
-24527;62.1344;-1;
-24370.6;61.936;-1;
-24214.8;61.7377;-1;
-24059.4;61.5393;-1;
-23904.5;61.3409;-1;
-23750.2;61.1426;-1;
-23596.3;60.9442;-1;
-23442.9;60.7458;-1;
-23290.1;60.5474;-1;
-23137.7;60.3491;-1;
-22985.9;60.1507;-1;
-22834.5;59.9523;-1;
-22683.6;59.754;-1;
-22533.3;59.5556;-1;
-22383.4;59.3572;-1;
-22234.1;59.1588;-1;
-22085.2;58.9605;-1;
-21936.8;58.7621;-1;
-21789;58.5637;-1;
-21641.6;58.3654;-1;
-21494.8;58.167;-1;
-21348.4;57.9686;-1;
-21202.5;57.7702;-1;
-21057.2;57.5719;-1;
-20912.3;57.3735;-1;
-20768;57.1751;-1;
-20624.1;56.9768;-1;
-20480.7;56.7784;-1;
-20337.9;56.58;-1;
-20195.5;56.3816;-1;
-20053.6;56.1833;-1;
-19912.3;55.9849;-1;
-19771.4;55.7865;-1;
-19631.1;55.5881;-1;
-19491.2;55.3898;-1;
-19351.8;55.1914;-1;
-19213;54.993;-1;
-19074.6;54.7947;-1;
-18936.8;54.5963;-1;
-18799.4;54.3979;-1;
-18662.5;54.1995;-1;
-18526.2;54.0012;-1;
-18390.3;53.8028;-1;
-18255;53.6044;-1;
-18120.1;53.4061;-1;
-17985.7;53.2077;-1;
-17851.9;53.0093;-1;
-17718.5;52.8109;-1;
-17585.7;52.6126;-1;
-17453.3;52.4142;-1;
-17321.4;52.2158;-1;
-17190.1;52.0175;-1;
-17059.2;51.8191;-1;
-16928.8;51.6207;-1;
-16799;51.4223;-1;
-16669.6;51.224;-1;
-16540.8;51.0256;-1;
-16412.4;50.8272;-1;
-16284.5;50.6288;-1;
-16157.2;50.4305;-1;
-16030.3;50.2321;-1;
-15904;50.0337;-1;
-15778.1;49.8354;-1;
-15652.7;49.637;-1;
-15527.9;49.4386;-1;
-15403.5;49.2402;-1;
-15279.7;49.0419;-1;
-15156.3;48.8435;-1;
-15033.4;48.6451;-1;
-14911.1;48.4468;-1;
-14789.2;48.2484;-1;
-14667.9;48.05;-1;
-14547;47.8516;-1;
-14426.6;47.6533;-1;
-14306.8;47.4549;-1;
-14187.4;47.2565;-1;
-14068.5;47.0582;-1;
-13950.2;46.8598;-1;
-13832.3;46.6614;-1;
-13715;46.463;-1;
-13598.1;46.2647;-1;
-13481.7;46.0663;-1;
-13365.9;45.8679;-1;
-13250.5;45.6695;-1;
-13135.7;45.4712;-1;
-13021.3;45.2728;-1;
-12907.4;45.0744;-1;
-12794.1;44.8761;-1;
-12681.2;44.6777;-1;
-12568.9;44.4793;-1;
-12457;44.2809;-1;
-12345.6;44.0826;-1;
-12234.8;43.8842;-1;
-12124.4;43.6858;-1;
-12014.5;43.4875;-1;
-11905.2;43.2891;-1;
-11796.3;43.0907;-1;
-11688;42.8923;-1;
-11580.1;42.694;-1;
-11472.7;42.4956;-1;
-11365.9;42.2972;-1;
-11259.5;42.0989;-1;
-11153.7;41.9005;-1;
-11048.3;41.7021;-1;
-10943.4;41.5037;-1;
-10839.1;41.3054;-1;
-10735.2;41.107;-1;
-10631.9;40.9086;-1;
-10529;40.7103;-1;
-10426.6;40.5119;-1;
-10324.8;40.3135;-1;
-10223.4;40.1151;-1;
-10122.6;39.9168;-1;
-10022.2;39.7184;-1;
-9922.33;39.52;-1;
-9822.97;39.3216;-1;
-9724.11;39.1233;-1;
-9625.75;38.9249;-1;
-9527.89;38.7265;-1;
-9430.53;38.5282;-1;
-9333.67;38.3298;-1;
-9237.31;38.1314;-1;
-9141.44;37.933;-1;
-9046.08;37.7347;-1;
-8951.22;37.5363;-1;
-8856.86;37.3379;-1;
-8763;37.1396;-1;
-8669.64;36.9412;-1;
-8576.78;36.7428;-1;
-8484.42;36.5444;-1;
-8392.56;36.3461;-1;
-8301.2;36.1477;-1;
-8210.34;35.9493;-1;
-8119.97;35.751;-1;
-8030.11;35.5526;-1;
-7940.75;35.3542;-1;
-7851.89;35.1558;-1;
-7763.53;34.9575;-1;
-7675.67;34.7591;-1;
-7588.31;34.5607;-1;
-7501.45;34.3623;-1;
-7415.09;34.164;-1;
-7329.23;33.9656;-1;
-7243.87;33.7672;-1;
-7159;33.5689;-1;
-7074.64;33.3705;-1;
-6990.78;33.1721;-1;
-6907.42;32.9737;-1;
-6824.56;32.7754;-1;
-6742.2;32.577;-1;
-6660.34;32.3786;-1;
-6578.98;32.1803;-1;
-6498.12;31.9819;-1;
-6417.76;31.7835;-1;
-6337.9;31.5851;-1;
-6258.53;31.3868;-1;
-6179.67;31.1884;-1;
-6101.31;30.99;-1;
-6023.45;30.7917;-1;
-5946.09;30.5933;-1;
-5869.23;30.3949;-1;
-5792.87;30.1965;-1;
-5717.01;29.9982;-1;
-5641.65;29.7998;-1;
-5566.79;29.6014;-1;
-5492.43;29.403;-1;
-5418.56;29.2047;-1;
-5345.2;29.0063;-1;
-5272.34;28.8079;-1;
-5199.98;28.6096;-1;
-5128.12;28.4112;-1;
-5056.76;28.2128;-1;
-4985.9;28.0144;-1;
-4915.54;27.8161;-1;
-4845.68;27.6177;-1;
-4776.32;27.4193;-1;
-4707.46;27.221;-1;
-4639.09;27.0226;-1;
-4571.23;26.8242;-1;
-4503.87;26.6258;-1;
-4437.01;26.4275;-1;
-4370.65;26.2291;-1;
-4304.79;26.0307;-1;
-4239.43;25.8324;-1;
-4174.57;25.634;-1;
-4110.21;25.4356;-1;
-4046.35;25.2372;-1;
-3982.99;25.0389;-1;
-3920.12;24.8405;-1;
-3857.76;24.6421;-1;
-3795.9;24.4438;-1;
-3734.54;24.2454;-1;
-3673.68;24.047;-1;
-3613.32;23.8486;-1;
-3553.46;23.6503;-1;
-3494.1;23.4519;-1;
-3435.24;23.2535;-1;
-3376.88;23.0551;-1;
-3319.02;22.8568;-1;
-3261.66;22.6584;-1;
-3204.79;22.46;-1;
-3148.43;22.2617;-1;
-3092.57;22.0633;-1;
-3037.21;21.8649;-1;
-2982.35;21.6665;-1;
-2927.99;21.4682;-1;
-2874.13;21.2698;-1;
-2820.77;21.0714;-1;
-2767.91;20.8731;-1;
-2715.55;20.6747;-1;
-2663.69;20.4763;-1;
-2612.32;20.2779;-1;
-2561.46;20.0796;-1;
-2511.1;19.8812;-1;
-2461.24;19.6828;-1;
-2411.88;19.4845;-1;
-2363.02;19.2861;-1;
-2314.66;19.0877;-1;
-2266.8;18.8893;-1;
-2219.44;18.691;-1;
-2172.58;18.4926;-1;
-2126.22;18.2942;-1;
-2080.35;18.0958;-1;
-2034.99;17.8975;-1;
-1990.13;17.6991;-1;
-1945.77;17.5007;-1;
-1901.91;17.3024;-1;
-1858.55;17.104;-1;
-1815.69;16.9056;-1;
-1773.33;16.7072;-1;
-1731.47;16.5089;-1;
-1690.11;16.3105;-1;
-1649.25;16.1121;-1;
-1608.88;15.9138;-1;
-1569.02;15.7154;-1;
-1529.66;15.517;-1;
-1490.8;15.3186;-1;
-1452.44;15.1203;-1;
-1414.58;14.9219;-1;
-1377.22;14.7235;-1;
-1340.36;14.5252;-1;
-1304;14.3268;-1;
-1268.14;14.1284;-1;
-1232.78;13.93;-1;
-1197.91;13.7317;-1;
-1163.55;13.5333;-1;
-1129.69;13.3349;-1;
-1096.33;13.1365;-1;
-1063.47;12.9382;-1;
-1031.11;12.7398;-1;
-999.249;12.5414;-1;
-967.888;12.3431;-1;
-937.027;12.1447;-1;
-906.666;11.9463;-1;
-876.805;11.7479;-1;
-847.445;11.5496;-1;
-818.584;11.3512;-1;
-790.223;11.1528;-1;
-762.362;10.9545;-1;
-735.001;10.7561;-1;
-708.14;10.5577;-1;
-681.779;10.3593;-1;
-655.918;10.161;-1;
-630.557;9.9626;-1;
-605.696;9.76423;-1;
-581.336;9.56585;-1;
-557.475;9.36748;-1;
-534.114;9.16911;-1;
-511.253;8.97074;-1;
-488.892;8.77237;-1;
-467.031;8.57399;-1;
-445.67;8.37562;-1;
-424.809;8.17725;-1;
-404.448;7.97888;-1;
-384.587;7.78051;-1;
-365.227;7.58213;-1;
-346.366;7.38376;-1;
-328.005;7.18539;-1;
-310.144;6.98702;-1;
-292.783;6.78865;-1;
-275.922;6.59027;-1;
-259.561;6.3919;-1;
-243.7;6.19353;-1;
-228.339;5.99516;-1;
-213.478;5.79679;-1;
-199.118;5.59841;-1;
-185.257;5.40004;-1;
-171.896;5.20167;-1;
-159.035;5.0033;-1;
-146.674;4.80493;-1;
-134.813;4.60655;-1;
-123.452;4.40818;-1;
-112.591;4.20981;-1;
-102.23;4.01144;-1;
-92.3694;3.81307;-1;
-83.0085;3.61469;-1;
-74.1476;3.41632;-1;
-65.7867;3.21795;-1;
-57.9258;3.01958;-1;
-50.5649;2.82121;-1;
-43.704;2.62283;-1;
-37.3431;2.42446;-1;
-31.4822;2.22609;-1;
-26.1213;2.02772;-1;
-21.2604;1.82935;-1;
-16.8995;1.63098;-1;
-13.0386;1.4326;-1;
-9.67771;1.23423;-1;
-6.81681;1.03586;-1;
-4.45591;0.837487;-1;
-2.595;0.639115;-1;
-1.2341;0.440743;-1;
-0.373201;0.242371;-1;
-0.0122992;0.0439995;-1;
-0.151398;-0.154372;-1;
-0.790496;-0.352744;-1;
-1.92959;-0.551116;-1;
-3.56869;-0.749488;-1;
-5.70779;-0.94786;-1;
-8.34689;-1.14623;-1;
-11.486;-1.3446;-1;
-15.1251;-1.54298;-1;
-19.2642;-1.74135;-1;
-23.9033;-1.93972;-1;
-29.0424;-2.13809;-1;
-34.6815;-2.33646;-1;
-40.8206;-2.53484;-1;
-47.4597;-2.73321;-1;
-54.5988;-2.93158;-1;
-62.2379;-3.12995;-1;
-70.377;-3.32832;-1;
-79.0161;-3.5267;-1;
-88.1552;-3.72507;-1;
-97.7943;-3.92344;-1;
-107.933;-4.12181;-1;
-118.572;-4.32018;-1;
-129.712;-4.51856;-1;
-141.351;-4.71693;-1;
-153.49;-4.9153;-1;
-166.129;-5.11367;-1;
-179.268;-5.31204;-1;
-192.907;-5.51042;-1;
-207.046;-5.70879;-1;
-221.685;-5.90716;-1;
-236.824;-6.10553;-1;
-252.463;-6.3039;-1;
-268.603;-6.50227;-1;
-285.242;-6.70065;-1;
-302.381;-6.89902;-1;
-320.02;-7.09739;-1;
-338.159;-7.29576;-1;
-356.798;-7.49413;-1;
-375.937;-7.69251;-1;
-395.576;-7.89088;-1;
-415.715;-8.08925;-1;
-436.354;-8.28762;-1;
-457.494;-8.48599;-1;
-479.133;-8.68437;-1;
-501.272;-8.88274;-1;
-523.911;-9.08111;-1;
-547.05;-9.27948;-1;
-570.689;-9.47785;-1;
-594.828;-9.67623;-1;
-619.467;-9.8746;-1;
-644.606;-10.073;-1;
-670.245;-10.2713;-1;
-696.385;-10.4697;-1;
-723.024;-10.6681;-1;
-750.163;-10.8665;-1;
-777.802;-11.0648;-1;
-805.941;-11.2632;-1;
-834.58;-11.4616;-1;
-863.719;-11.6599;-1;
-893.358;-11.8583;-1;
-923.497;-12.0567;-1;
-954.136;-12.2551;-1;
-985.275;-12.4534;-1;
-1016.91;-12.6518;-1;
-1049.05;-12.8502;-1;
-1081.69;-13.0485;-1;
-1114.83;-13.2469;-1;
-1148.47;-13.4453;-1;
-1182.61;-13.6437;-1;
-1217.25;-13.842;-1;
-1252.39;-14.0404;-1;
-1288.03;-14.2388;-1;
-1324.17;-14.4372;-1;
-1360.81;-14.6355;-1;
-1397.94;-14.8339;-1;
-1435.58;-15.0323;-1;
-1473.72;-15.2306;-1;
-1512.36;-15.429;-1;
-1551.5;-15.6274;-1;
-1591.14;-15.8258;-1;
-1631.28;-16.0241;-1;
-1671.92;-16.2225;-1;
-1713.06;-16.4209;-1;
-1754.7;-16.6192;-1;
-1796.84;-16.8176;-1;
-1839.47;-17.016;-1;
-1882.61;-17.2144;-1;
-1926.25;-17.4127;-1;
-1970.39;-17.6111;-1;
-2015.03;-17.8095;-1;
-2060.17;-18.0078;-1;
-2105.81;-18.2062;-1;
-2151.95;-18.4046;-1;
-2198.59;-18.603;-1;
-2245.73;-18.8013;-1;
-2293.37;-18.9997;-1;
-2341.5;-19.1981;-1;
-2390.14;-19.3965;-1;
-2439.28;-19.5948;-1;
-2488.92;-19.7932;-1;
-2539.06;-19.9916;-1;
-2589.7;-20.1899;-1;
-2640.84;-20.3883;-1;
-2692.48;-20.5867;-1;
-2744.62;-20.7851;-1;
-2797.26;-20.9834;-1;
-2850.4;-21.1818;-1;
-2904.03;-21.3802;-1;
-2958.17;-21.5785;-1;
-3012.81;-21.7769;-1;
-3067.95;-21.9753;-1;
-3123.59;-22.1737;-1;
-3179.73;-22.372;-1;
-3236.37;-22.5704;-1;
-3293.51;-22.7688;-1;
-3351.15;-22.9671;-1;
-3409.29;-23.1655;-1;
-3467.93;-23.3639;-1;
-3527.07;-23.5623;-1;
-3586.7;-23.7606;-1;
-3646.84;-23.959;-1;
-3707.48;-24.1574;-1;
-3768.62;-24.3558;-1;
-3830.26;-24.5541;-1;
-3892.4;-24.7525;-1;
-3955.04;-24.9509;-1;
-4018.18;-25.1492;-1;
-4081.82;-25.3476;-1;
-4145.96;-25.546;-1;
-4210.6;-25.7444;-1;
-4275.73;-25.9427;-1;
-4341.37;-26.1411;-1;
-4407.51;-26.3395;-1;
-4474.15;-26.5378;-1;
-4541.29;-26.7362;-1;
-4608.93;-26.9346;-1;
-4677.07;-27.133;-1;
-4745.71;-27.3313;-1;
-4814.85;-27.5297;-1;
-4884.49;-27.7281;-1;
-4954.63;-27.9264;-1;
-5025.26;-28.1248;-1;
-5096.4;-28.3232;-1;
-5168.04;-28.5216;-1;
-5240.18;-28.7199;-1;
-5312.82;-28.9183;-1;
-5385.96;-29.1167;-1;
-5459.6;-29.315;-1;
-5533.74;-29.5134;-1;
-5608.38;-29.7118;-1;
-5683.52;-29.9102;-1;
-5759.16;-30.1085;-1;
-5835.29;-30.3069;-1;
-5911.93;-30.5053;-1;
-5989.07;-30.7037;-1;
-6066.71;-30.902;-1;
-6144.85;-31.1004;-1;
-6223.49;-31.2988;-1;
-6302.63;-31.4971;-1;
-6382.27;-31.6955;-1;
-6462.41;-31.8939;-1;
-6543.05;-32.0923;-1;
-6624.19;-32.2906;-1;
-6705.82;-32.489;-1;
-6787.96;-32.6874;-1;
-6870.6;-32.8857;-1;
-6953.74;-33.0841;-1;
-7037.38;-33.2825;-1;
-7121.52;-33.4809;-1;
-7206.16;-33.6792;-1;
-7291.3;-33.8776;-1;
-7376.94;-34.076;-1;
-7463.08;-34.2743;-1;
-7549.72;-34.4727;-1;
-7636.85;-34.6711;-1;
-7724.49;-34.8695;-1;
-7812.63;-35.0678;-1;
-7901.27;-35.2662;-1;
-7990.41;-35.4646;-1;
-8080.05;-35.663;-1;
-8170.19;-35.8613;-1;
-8260.83;-36.0597;-1;
-8351.97;-36.2581;-1;
-8443.61;-36.4564;-1;
-8535.75;-36.6548;-1;
-8628.38;-36.8532;-1;
-8721.52;-37.0516;-1;
-8815.16;-37.2499;-1;
-8909.3;-37.4483;-1;
-9003.94;-37.6467;-1;
-9099.08;-37.845;-1;
-9194.72;-38.0434;-1;
-9290.86;-38.2418;-1;
-9387.5;-38.4402;-1;
-9484.64;-38.6385;-1;
-9582.28;-38.8369;-1;
-9680.41;-39.0353;-1;
-9779.05;-39.2336;-1;
-9878.19;-39.432;-1;
-9977.83;-39.6304;-1;
-10078;-39.8288;-1;
-10178.6;-40.0271;-1;
-10279.7;-40.2255;-1;
-10381.4;-40.4239;-1;
-10483.5;-40.6223;-1;
-10586.2;-40.8206;-1;
-10689.3;-41.019;-1;
-10792.9;-41.2174;-1;
-10897.1;-41.4157;-1;
-11001.7;-41.6141;-1;
-11106.9;-41.8125;-1;
-11212.5;-42.0109;-1;
-11318.6;-42.2092;-1;
-11425.3;-42.4076;-1;
-11532.4;-42.606;-1;
-11640.1;-42.8043;-1;
-11748.2;-43.0027;-1;
-11856.8;-43.2011;-1;
-11966;-43.3995;-1;
-12075.6;-43.5978;-1;
-12185.8;-43.7962;-1;
-12296.4;-43.9946;-1;
-12407.5;-44.1929;-1;
-12519.2;-44.3913;-1;
-12631.3;-44.5897;-1;
-12743.9;-44.7881;-1;
-12857.1;-44.9864;-1;
-12970.7;-45.1848;-1;
-13084.9;-45.3832;-1;
-13199.5;-45.5816;-1;
-13314.6;-45.7799;-1;
-13430.3;-45.9783;-1;
-13546.4;-46.1767;-1;
-13663.1;-46.375;-1;
-13780.2;-46.5734;-1;
-13897.8;-46.7718;-1;
-14016;-46.9702;-1;
-14134.6;-47.1685;-1;
-14253.8;-47.3669;-1;
-14373.4;-47.5653;-1;
-14493.5;-47.7636;-1;
-14614.2;-47.962;-1;
-14735.3;-48.1604;-1;
-14857;-48.3588;-1;
-14979.1;-48.5571;-1;
-15101.7;-48.7555;-1;
-15224.9;-48.9539;-1;
-15348.5;-49.1522;-1;
-15472.6;-49.3506;-1;
-15597.3;-49.549;-1;
-15722.4;-49.7474;-1;
-15848.1;-49.9457;-1;
-15974.2;-50.1441;-1;
-16100.8;-50.3425;-1;
-16228;-50.5408;-1;
-16355.6;-50.7392;-1;
-16483.8;-50.9376;-1;
-16612.4;-51.136;-1;
-16741.5;-51.3343;-1;
-16871.2;-51.5327;-1;
-17001.3;-51.7311;-1;
-17132;-51.9295;-1;
-17263.1;-52.1278;-1;
-17394.7;-52.3262;-1;
-17526.9;-52.5246;-1;
-17659.5;-52.7229;-1;
-17792.7;-52.9213;-1;
-17926.3;-53.1197;-1;
-18060.4;-53.3181;-1;
-18195.1;-53.5164;-1;
-18330.2;-53.7148;-1;
-18465.8;-53.9132;-1;
-18602;-54.1115;-1;
-18738.6;-54.3099;-1;
-18875.8;-54.5083;-1;
-19013.4;-54.7067;-1;
-19151.5;-54.905;-1;
-19290.2;-55.1034;-1;
-19429.3;-55.3018;-1;
-19569;-55.5001;-1;
-19709.1;-55.6985;-1;
-19849.7;-55.8969;-1;
-19990.9;-56.0953;-1;
-20132.5;-56.2936;-1;
-20274.7;-56.492;-1;
-20417.3;-56.6904;-1;
-20560.4;-56.8888;-1;
-20704.1;-57.0871;-1;
-20848.2;-57.2855;-1;
-20992.9;-57.4839;-1;
-21138;-57.6822;-1;
-21283.6;-57.8806;-1;
-21429.8;-58.079;-1;
-21576.4;-58.2774;-1;
-21723.5;-58.4757;-1;
-21871.2;-58.6741;-1;
-22019.3;-58.8725;-1;
-22168;-59.0708;-1;
-22317.1;-59.2692;-1;
-22466.7;-59.4676;-1;
-22616.9;-59.666;-1;
-22767.5;-59.8643;-1;
-22918.7;-60.0627;-1;
-23070.3;-60.2611;-1;
-23222.4;-60.4594;-1;
-23375.1;-60.6578;-1;
-23528.2;-60.8562;-1;
-23681.9;-61.0546;-1;
-23836;-61.2529;-1;
-23990.6;-61.4513;-1;
-24145.8;-61.6497;-1;
-24301.4;-61.8481;-1;
-24457.6;-62.0464;-1;
-24614.2;-62.2448;-1;
-24771.3;-62.4432;-1;
-24929;-62.6415;-1;
-25087.1;-62.8399;-1;
-25245.7;-63.0383;-1;
-25404.9;-63.2367;-1;
-25564.5;-63.435;-1;
-25724.7;-63.6334;-1;
-25885.3;-63.8318;-1;
-26046.4;-64.0301;-1;
-26208.1;-64.2285;-1;
-26370.2;-64.4269;-1;
-26532.9;-64.6253;-1;
-26696;-64.8236;-1;
-26859.6;-65.022;-1;
-27023.8;-65.2204;-1;
-27188.4;-65.4187;-1;
-27353.6;-65.6171;-1;
-27519.2;-65.8155;-1;
-27685.3;-66.0139;-1;
-27852;-66.2122;-1;
-28019.1;-66.4106;-1;
-28186.7;-66.609;-1;
-28354.9;-66.8073;-1;
-28523.5;-67.0057;-1;
-28692.7;-67.2041;-1;
-28862.3;-67.4025;-1;
-29032.4;-67.6008;-1;
-29203.1;-67.7992;-1;
-29374.2;-67.9976;-1;
-29545.9;-68.196;-1;
-29718;-68.3943;-1;
-29890.6;-68.5927;-1;
-30063.8;-68.7911;-1;
-30237.4;-68.9894;-1;
-30411.6;-69.1878;-1;
-30586.2;-69.3862;-1;
-30761.3;-69.5846;-1;
-30937;-69.7829;-1;
-31113.1;-69.9813;-1;
-31289.8;-70.1797;-1;
-31466.9;-70.378;-1;
-31644.5;-70.5764;-1;
-31822.7;-70.7748;-1;
-32001.3;-70.9732;-1;
-32180.4;-71.1715;-1;
-32360.1;-71.3699;-1;
-32540.2;-71.5683;-1;
-32720.9;-71.7666;-1;
-32902;-71.965;-1;
-33083.6;-72.1634;-1;
-33265.8;-72.3618;-1;
-33448.4;-72.5601;-1;
-33631.6;-72.7585;-1;
-33815.2;-72.9569;-1;
-33999.3;-73.1553;-1;
-34184;-73.3536;-1;
-34369.1;-73.552;-1;
-34554.8;-73.7504;-1;
-34740.9;-73.9487;-1;
-34927.5;-74.1471;-1;
-35114.7;-74.3455;-1;
-35302.3;-74.5439;-1;
-35490.5;-74.7422;-1;
-35679.1;-74.9406;-1;
-35868.2;-75.139;-1;
-36057.9;-75.3373;-1;
-36248;-75.5357;-1;
-36438.6;-75.7341;-1;
-36629.8;-75.9325;-1;
-36821.4;-76.1308;-1;
-37013.6;-76.3292;-1;
-37206.2;-76.5276;-1;
-37399.3;-76.7259;-1;
-37593;-76.9243;-1;
-37787.1;-77.1227;-1;
-37981.8;-77.3211;-1;
-38176.9;-77.5194;-1;
-38372.5;-77.7178;-1;
-38568.7;-77.9162;-1;
-38765.3;-78.1146;-1;
-38962.5;-78.3129;-1;
-39160.1;-78.5113;-1;
-39358.2;-78.7097;-1;
-39556.9;-78.908;-1;
